expt_name,subjectID,order,age,iswomen,sessionNumber,game,gameLength,uc,m1,m2,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,rt1,rt2,rt3,rt4,rt5,rt6,rt7,rt8,rt9,rt10
vertex,22,1,18,0,2,115,5,3,64,60,63,57,70,71,70,,,,,,2,2,1,2,1,,,,,,,,,,1.5116245,,,,,
vertex,22,1,18,0,2,116,10,1,40,60,60,26,54,38,64,51,45,61,62,62,2,1,1,1,2,2,2,2,2,2,,,,,0.0387476,8.70E-06,8.00E-06,1.48E-05,1.30E-05,1.30E-05
vertex,22,1,18,0,2,117,5,2,40,32,50,18,33,47,35,,,,,,1,2,2,1,1,,,,,,,,,,0.6195585,,,,,
vertex,22,1,18,0,2,118,10,1,60,80,54,54,75,61,78,86,81,89,74,83,1,1,2,1,2,2,2,2,2,2,,,,,0.2770446,0.0125018,0.4926276,0.2532937,0.3667175,0.3667175
vertex,22,1,18,0,2,119,5,3,52,40,32,54,36,46,47,,,,,,2,1,2,2,1,,,,,,,,,,0.782435,,,,,
vertex,22,1,18,0,2,120,5,2,44,40,52,49,40,31,45,,,,,,1,1,2,2,1,,,,,,,,,,0.5689746,,,,,
vertex,22,1,18,0,2,121,5,1,48,40,49,61,41,51,52,,,,,,1,1,2,1,1,,,,,,,,,,1.012188,,,,,
vertex,22,1,18,0,2,122,5,2,60,48,60,44,58,51,61,,,,,,1,2,1,2,1,,,,,,,,,,0.7294911,,,,,
vertex,22,1,18,0,2,123,5,1,68,60,66,56,66,71,71,,,,,,1,1,1,2,2,,,,,,,,,,1.0121361,,,,,
vertex,22,1,18,0,2,124,5,1,60,40,66,31,61,51,62,,,,,,1,2,1,1,1,,,,,,,,,,0.5725953,,,,,
vertex,22,1,18,0,2,125,5,2,40,28,24,8,34,39,37,,,,,,2,2,1,1,1,,,,,,,,,,0.8705543,,,,,
vertex,22,1,18,0,2,126,10,1,60,72,36,74,66,68,73,73,75,79,75,64,1,2,1,1,2,2,2,2,2,2,,,,,0.3429904,0.0440433,0.0017078,7.90E-06,7.40E-06,7.40E-06
vertex,22,1,18,0,2,127,5,2,20,40,14,15,45,39,52,,,,,,1,1,2,2,2,,,,,,,,,,0.4232969,,,,,
vertex,22,1,18,0,2,128,5,2,60,48,62,36,53,51,50,,,,,,1,2,1,2,1,,,,,,,,,,0.9412133,,,,,
vertex,22,1,18,0,2,129,10,3,80,60,67,83,60,63,99,86,68,82,85,88,2,1,2,2,1,1,1,1,1,1,,,,,0.2286832,0.0177023,0.0253585,0.11286,0.416255,0.416255
vertex,22,1,18,0,2,130,5,2,60,80,85,52,73,73,69,,,,,,2,1,2,1,2,,,,,,,,,,0.9703508,,,,,
vertex,22,1,18,0,2,131,5,2,20,40,13,37,7,40,43,,,,,,1,2,1,2,2,,,,,,,,,,0.4784812,,,,,
vertex,22,1,18,0,2,132,5,2,40,60,42,53,67,53,50,,,,,,1,1,2,2,2,,,,,,,,,,0.7896834,,,,,
vertex,22,1,18,0,2,133,5,2,40,32,39,24,31,36,52,,,,,,1,1,2,2,2,,,,,,,,,,1.2438527,,,,,
vertex,22,1,18,0,2,134,5,3,40,28,40,18,33,29,41,,,,,,1,2,2,2,1,,,,,,,,,,0.7267647,,,,,
vertex,22,1,18,0,2,135,10,2,52,60,49,47,46,59,71,67,57,62,64,40,1,2,1,2,2,2,2,2,2,2,,,,,0.022791,7.70E-06,7.60E-06,1.03E-05,0.4332021,0.4332021
vertex,22,1,18,0,2,136,5,2,40,36,37,31,44,42,40,,,,,,1,1,2,2,2,,,,,,,,,,0.7321689,,,,,
vertex,22,1,18,0,2,137,10,1,60,80,59,56,52,61,74,77,76,69,80,79,1,1,1,2,2,2,2,2,2,2,,,,,0.0219547,8.30E-06,8.30E-06,7.50E-06,0.4787995,0.4787995
vertex,22,1,18,0,2,138,10,3,44,40,45,36,30,36,32,38,41,49,37,39,1,2,2,2,1,1,1,1,1,1,,,,,0.0493388,0.0105043,0.2023757,0.0742257,0.3571074,0.3571074
vertex,22,1,18,0,2,139,10,1,60,40,53,51,61,57,49,56,47,65,76,66,1,2,1,1,1,1,1,1,1,1,,,,,0.0345234,0.022707,0.020629,0.0343775,0.1186805,0.1186805
vertex,22,1,18,0,2,140,10,1,60,56,54,58,62,53,53,61,68,67,77,57,2,1,1,1,1,1,1,1,1,1,,,,,0.0476795,0.2496499,0.0538956,0.3617713,0.4927012,0.4927012
vertex,22,1,18,0,2,141,5,2,80,60,72,89,60,81,80,,,,,,2,1,2,1,1,,,,,,,,,,0.439313,,,,,
vertex,22,1,18,0,2,142,10,2,60,64,62,65,67,52,47,72,60,66,72,55,2,1,2,1,2,2,2,2,2,2,,,,,0.0315306,0.0061267,0.1171552,0.202164,0.5149281,0.5149281
vertex,22,1,18,0,2,143,10,2,52,60,57,60,74,53,52,60,46,70,51,62,1,2,2,1,2,2,2,2,2,2,,,,,0.1392381,0.0384858,0.0652659,0.0703585,0.0944937,0.0944937
vertex,22,1,18,0,2,144,5,2,60,68,62,58,53,60,66,,,,,,2,2,1,1,2,,,,,,,,,,1.3908846,,,,,
vertex,22,1,18,0,2,145,5,2,60,40,48,54,42,50,69,,,,,,2,1,2,1,1,,,,,,,,,,0.5278778,,,,,
vertex,22,1,18,0,2,146,5,2,36,40,41,39,39,43,43,,,,,,2,1,2,1,1,,,,,,,,,,1.5476908,,,,,
vertex,22,1,18,0,2,147,10,3,60,56,56,69,63,66,65,67,67,60,49,47,2,2,2,1,1,1,1,1,1,1,,,,,0.8717812,0.2424696,0.0267176,0.0154459,0.5843976,0.5843976
vertex,22,1,18,0,2,148,10,1,40,44,49,37,44,46,52,38,33,52,49,44,2,1,1,1,2,2,2,2,2,2,,,,,0.0647386,0.099357,7.60E-06,0.1424449,0.631424,0.631424
vertex,22,1,18,0,2,149,10,1,40,44,46,62,52,43,44,47,31,46,50,44,1,2,1,1,2,2,2,2,2,2,,,,,0.0613728,0.0283409,0.3934333,0.3944063,0.5399835,0.5399835
vertex,22,1,18,0,2,150,5,1,56,60,56,39,66,51,59,,,,,,1,1,1,2,2,,,,,,,,,,2.3367804,,,,,
vertex,22,1,18,0,2,151,10,3,68,60,68,58,56,74,77,50,66,58,60,73,1,2,2,2,1,1,1,1,1,1,,,,,0.4971411,0.0938964,0.05345,0.2378799,0.4647081,0.4647081
vertex,22,1,18,0,2,152,5,2,40,60,38,61,56,61,55,,,,,,1,2,1,2,2,,,,,,,,,,0.4238544,,,,,
vertex,22,1,18,0,2,153,5,2,56,60,63,56,63,52,53,,,,,,1,2,2,1,2,,,,,,,,,,1.2357404,,,,,
vertex,22,1,18,0,2,154,10,2,40,52,66,47,52,46,53,44,51,60,51,62,2,1,2,1,2,2,2,2,2,2,,,,,0.0679943,0.0046205,7.30E-06,7.60E-06,0.0453315,0.0453315
vertex,22,1,18,0,2,155,10,2,60,80,87,63,49,76,79,87,70,74,88,94,2,1,1,2,2,2,2,2,2,2,,,,,0.0738398,0.2047644,0.2452311,0.091745,0.5162461,0.5162461
vertex,22,1,18,0,2,156,5,3,40,32,36,42,31,41,32,,,,,,2,2,2,1,1,,,,,,,,,,1.0657949,,,,,
vertex,22,1,18,0,2,157,5,1,60,72,63,63,54,78,72,,,,,,1,1,1,2,2,,,,,,,,,,0.6446445,,,,,
vertex,22,1,18,0,2,158,10,2,68,60,59,84,66,74,78,65,80,72,56,64,2,1,2,1,1,1,1,1,1,1,,,,,0.0619925,0.0331815,0.0326339,0.4914758,0.3823069,0.3823069
vertex,22,1,18,0,2,159,10,1,28,40,36,28,31,29,40,27,31,37,39,31,2,1,1,1,2,2,2,2,2,2,,,,,0.0229712,0.1951273,0.0570066,0.0199391,0.070114,0.070114
vertex,22,1,18,0,2,160,5,2,60,56,65,57,71,60,51,,,,,,1,2,1,2,1,,,,,,,,,,0.5512207,,,,,
vertex,22,1,18,0,2,161,10,3,60,68,72,72,70,82,66,61,65,77,74,77,2,2,1,2,2,2,2,2,2,2,,,,,0.037421,0.1756729,0.1167982,0.10597,0.3846344,0.3846344
vertex,22,1,18,0,2,162,5,2,40,28,36,25,48,22,40,,,,,,2,1,1,2,1,,,,,,,,,,1.7505408,,,,,
vertex,22,1,18,0,2,163,10,3,60,80,73,47,78,89,84,76,67,76,71,83,2,1,2,2,2,2,2,2,2,2,,,,,0.0639861,0.0020846,7.40E-06,7.40E-06,7.70E-06,7.70E-06
vertex,22,1,18,0,2,164,10,2,80,60,91,79,59,48,86,76,85,83,83,77,1,1,2,2,1,1,1,1,1,1,,,,,0.0939157,0.2873645,0.2907945,0.26577,0.3575768,0.3575768
vertex,22,1,18,0,2,165,10,2,40,48,47,49,47,59,33,40,44,52,40,44,2,1,1,2,2,2,2,2,2,2,,,,,7.60E-06,0.2607676,0.1102374,0.2198646,0.3872949,0.3872949
vertex,22,1,18,0,2,166,5,3,28,40,18,27,41,46,46,,,,,,1,2,2,2,2,,,,,,,,,,0.5487493,,,,,
vertex,22,1,18,0,2,167,5,3,40,20,26,32,37,22,35,,,,,,2,2,1,2,1,,,,,,,,,,0.5895006,,,,,
vertex,22,1,18,0,2,168,10,3,40,48,35,44,36,45,29,45,45,54,41,42,2,2,2,1,1,1,1,1,1,1,,,,,0.0202015,7.80E-06,9.30E-06,0.3546575,0.3947121,0.3947121
vertex,22,1,18,0,2,169,10,3,20,40,41,4,39,41,38,43,47,27,28,35,2,1,2,2,2,2,2,2,2,2,,,,,0.0366208,0.0277021,7.50E-06,7.30E-06,1.42E-05,1.42E-05
vertex,22,1,18,0,2,170,10,2,60,40,49,57,42,77,51,53,45,61,66,57,2,1,2,1,1,1,1,1,1,1,,,,,0.0312373,7.30E-06,8.00E-06,8.10E-06,7.60E-06,7.60E-06
vertex,22,1,18,0,2,171,10,2,60,56,47,66,56,56,59,57,64,62,44,57,2,1,1,2,1,1,1,1,1,1,,,,,0.6371201,0.0748325,0.2617651,0.3429675,0.2899114,0.2899114
vertex,22,1,18,0,2,172,5,1,60,80,79,85,74,51,69,,,,,,1,2,1,1,2,,,,,,,,,,0.7935756,,,,,
vertex,22,1,18,0,2,173,10,3,60,72,69,67,64,69,44,60,71,68,77,81,2,2,2,1,1,2,2,2,2,2,,,,,0.8403633,0.0180397,0.0064339,8.00E-06,7.60E-06,7.60E-06
vertex,22,1,18,0,2,174,5,2,28,40,32,24,33,19,42,,,,,,1,2,2,1,2,,,,,,,,,,1.1149152,,,,,
vertex,22,1,18,0,2,175,10,3,32,40,38,40,36,29,50,40,12,24,32,36,2,2,1,2,1,1,1,1,1,1,,,,,0.4616271,0.0288401,0.0091244,6.80E-06,0.4119816,0.4119816
vertex,22,1,18,0,2,176,10,3,40,60,48,54,33,72,59,63,48,52,63,59,2,2,1,2,2,2,2,2,2,2,,,,,0.1767326,0.2861618,0.0805847,0.3052805,0.1932569,0.1932569
vertex,22,1,18,0,2,177,5,3,40,44,48,43,44,33,36,,,,,,2,2,2,1,2,,,,,,,,,,0.6422189,,,,,
vertex,22,1,18,0,2,178,5,2,52,40,64,43,27,63,61,,,,,,1,2,2,1,1,,,,,,,,,,0.4577785,,,,,
vertex,22,1,18,0,2,179,10,3,60,48,51,52,44,62,62,75,58,65,50,53,2,2,2,1,1,1,1,1,1,1,,,,,0.0553939,0.0069702,0.0007976,0.0123565,0.3761844,0.3761844
vertex,22,1,18,0,2,180,10,1,40,36,42,26,41,22,31,38,50,53,40,52,1,1,1,2,1,1,1,1,1,1,,,,,0.0998297,0.0156272,0.0194757,0.003167,0.6397701,0.6397701
vertex,22,1,18,0,2,181,5,2,44,40,44,37,42,41,45,,,,,,2,1,2,1,2,,,,,,,,,,0.9394943,,,,,
vertex,22,1,18,0,2,182,5,2,40,28,37,45,39,29,42,,,,,,2,1,1,2,1,,,,,,,,,,1.1677889,,,,,
vertex,22,1,18,0,2,183,10,2,48,40,51,37,50,42,47,39,47,51,46,61,1,2,1,2,1,1,1,1,1,1,,,,,0.0475077,0.0622566,0.0277905,0.3464291,0.4041782,0.4041782
vertex,22,1,18,0,2,184,10,1,20,40,11,32,38,19,27,26,26,40,44,45,1,2,1,1,2,2,2,2,2,2,,,,,0.0741423,0.0047586,0.0498153,0.1623174,0.4190676,0.4190676
vertex,22,1,18,0,2,185,5,2,40,60,24,45,59,64,43,,,,,,1,1,2,2,2,,,,,,,,,,0.5016077,,,,,
vertex,22,1,18,0,2,186,10,2,40,52,34,41,54,39,58,50,47,51,55,61,1,1,2,2,2,2,2,2,2,2,,,,,0.2257437,0.1800018,0.4056968,0.2474177,0.6017333,0.6017333
vertex,22,1,18,0,2,187,10,3,52,60,53,59,55,60,57,57,49,45,46,42,2,1,2,2,1,1,1,1,1,1,,,,,0.5270782,0.3871612,0.0455062,0.0436865,0.3662279,0.3662279
vertex,22,1,18,0,2,188,5,3,32,40,39,35,48,24,26,,,,,,2,2,1,2,1,,,,,,,,,,0.4410847,,,,,
vertex,22,1,18,0,2,189,10,1,40,52,35,51,41,33,58,50,53,53,53,58,1,1,2,1,2,2,2,2,2,2,,,,,0.3707616,0.0753796,0.0411181,0.2800405,0.3870568,0.3870568
vertex,22,1,18,0,2,190,5,2,60,64,73,73,57,63,65,,,,,,1,2,1,2,2,,,,,,,,,,0.689073,,,,,
vertex,22,1,18,0,2,191,5,3,40,52,60,48,39,55,44,,,,,,2,2,1,2,2,,,,,,,,,,0.7370251,,,,,
vertex,22,1,18,0,2,192,10,2,40,60,31,55,85,30,69,68,60,46,58,66,1,2,2,1,2,2,2,2,2,2,,,,,0.0260515,7.60E-06,7.20E-06,0.0061907,0.5058611,0.5058611
dlpfc,23,0,18,1,2,1,10,1,52,60,49,59,57,62,58,46,55,56,46,67,1,1,1,2,2,2,2,2,2,2,,,,,0.8193557,0.079083,0.0445887,0.0104443,0.412783,0.412783
dlpfc,23,0,18,1,2,2,5,3,60,72,70,65,81,65,77,,,,,,2,2,2,1,2,,,,,,,,,,0.4514064,,,,,
dlpfc,23,0,18,1,2,3,5,2,64,60,60,64,67,69,58,,,,,,2,2,1,1,1,,,,,,,,,,0.4407832,,,,,
dlpfc,23,0,18,1,2,4,5,3,48,60,52,55,63,85,61,,,,,,1,2,2,2,2,,,,,,,,,,0.2021627,,,,,
dlpfc,23,0,18,1,2,5,5,2,60,80,82,47,69,83,89,,,,,,2,1,1,2,2,,,,,,,,,,0.129856,,,,,
dlpfc,23,0,18,1,2,6,10,2,68,60,57,54,68,57,69,72,62,78,64,73,2,2,1,1,1,1,1,1,1,1,,,,,7.70E-06,7.70E-06,7.60E-06,8.80E-06,7.30E-06,7.30E-06
dlpfc,23,0,18,1,2,7,5,1,60,68,60,71,50,49,73,,,,,,1,2,1,1,2,,,,,,,,,,0.2499476,,,,,
dlpfc,23,0,18,1,2,8,5,3,40,44,37,45,36,35,46,,,,,,1,2,2,2,2,,,,,,,,,,0.185162,,,,,
dlpfc,23,0,18,1,2,9,5,3,40,60,40,58,31,72,71,,,,,,2,2,1,2,2,,,,,,,,,,0.1803111,,,,,
dlpfc,23,0,18,1,2,10,5,2,28,40,50,26,25,37,36,,,,,,2,1,1,2,2,,,,,,,,,,0.1584833,,,,,
dlpfc,23,0,18,1,2,11,10,3,60,72,54,79,64,74,68,85,73,63,71,76,1,2,2,2,2,2,2,2,2,2,,,,,0.3288105,0.0461489,0.0138915,7.10E-06,1.03E-05,1.03E-05
dlpfc,23,0,18,1,2,12,5,3,60,64,60,59,70,76,64,,,,,,1,2,2,2,2,,,,,,,,,,0.0664121,,,,,
dlpfc,23,0,18,1,2,13,5,2,40,44,50,41,39,53,42,,,,,,2,2,1,1,1,,,,,,,,,,1.7889504,,,,,
dlpfc,23,0,18,1,2,14,10,2,40,44,38,53,41,52,35,24,40,54,37,31,1,1,2,2,1,1,1,1,1,1,,,,,7.90E-06,0.0034158,1.16E-05,7.30E-06,8.20E-06,8.20E-06
dlpfc,23,0,18,1,2,15,5,3,40,60,49,66,70,58,72,,,,,,1,2,2,2,2,,,,,,,,,,0.4753236,,,,,
dlpfc,23,0,18,1,2,16,5,1,60,48,56,57,55,29,59,,,,,,1,1,1,2,1,,,,,,,,,,0.5269522,,,,,
dlpfc,23,0,18,1,2,17,5,1,40,20,55,27,54,55,35,,,,,,1,2,1,1,1,,,,,,,,,,0.2165605,,,,,
dlpfc,23,0,18,1,2,18,10,3,52,60,57,57,79,60,51,56,64,68,56,60,2,1,2,2,2,2,2,2,2,2,,,,,0.0495248,0.0027567,0.0203827,7.60E-06,0.3820229,0.3820229
dlpfc,23,0,18,1,2,19,10,2,40,36,40,36,37,37,26,36,40,32,45,42,2,2,1,1,2,1,1,1,1,1,,,,,1.1372838,1.3052955,0.0283351,8.40E-06,7.50E-06,7.50E-06
dlpfc,23,0,18,1,2,20,5,3,60,56,63,52,48,66,58,,,,,,1,2,2,2,1,,,,,,,,,,0.3560467,,,,,
dlpfc,23,0,18,1,2,21,10,1,60,48,52,63,54,41,58,53,67,78,46,67,1,1,1,2,1,1,1,1,1,1,,,,,0.3449243,0.061421,0.0195873,7.30E-06,7.30E-06,7.30E-06
dlpfc,23,0,18,1,2,22,10,2,40,60,46,71,37,40,51,66,60,70,56,54,2,2,1,1,2,2,2,2,2,2,,,,,0.1102276,9.40E-06,1.89E-05,7.40E-06,1.04E-05,1.04E-05
dlpfc,23,0,18,1,2,23,10,1,64,60,80,61,51,66,64,61,68,71,59,65,1,1,1,2,1,1,1,1,1,1,,,,,0.0245944,0.0058344,0.0042515,0.0002346,0.5988943,0.5988943
dlpfc,23,0,18,1,2,24,5,2,20,40,38,17,27,35,40,,,,,,2,1,1,2,2,,,,,,,,,,0.1035278,,,,,
dlpfc,23,0,18,1,2,25,10,2,36,40,37,43,35,49,59,20,42,48,34,41,1,2,1,2,2,2,2,2,2,2,,,,,6.90E-06,1.71E-05,7.60E-06,1.17E-05,7.70E-06,7.70E-06
dlpfc,23,0,18,1,2,26,10,1,68,60,63,58,78,70,71,64,77,67,72,77,1,2,1,1,1,1,1,1,1,1,,,,,0.0438848,7.40E-06,7.70E-06,8.30E-06,7.50E-06,7.50E-06
dlpfc,23,0,18,1,2,27,5,2,64,60,69,62,63,61,77,,,,,,2,1,2,1,2,,,,,,,,,,2.514071,,,,,
dlpfc,23,0,18,1,2,28,10,2,60,40,47,31,52,49,63,50,69,63,71,58,1,2,1,2,1,1,1,1,1,1,,,,,9.40E-06,7.20E-06,7.60E-06,7.10E-06,7.00E-06,7.00E-06
dlpfc,23,0,18,1,2,29,10,2,36,40,51,29,39,35,40,48,46,37,47,31,2,1,1,2,2,2,2,2,2,2,,,,,0.0475445,0.5725388,7.60E-06,7.20E-06,0.4348365,0.4348365
dlpfc,23,0,18,1,2,30,10,1,36,40,24,36,39,44,33,40,41,39,25,33,2,1,1,1,1,1,1,1,1,1,,,,,0.1439472,0.0340657,1.04E-05,1.39E-05,1.02E-05,1.02E-05
dlpfc,23,0,18,1,2,31,5,3,36,40,44,30,27,49,46,,,,,,2,1,2,2,2,,,,,,,,,,0.8824647,,,,,
dlpfc,23,0,18,1,2,32,5,2,52,60,54,54,68,67,61,,,,,,1,2,2,1,2,,,,,,,,,,0.6708776,,,,,
dlpfc,23,0,18,1,2,33,10,2,40,52,48,24,41,47,55,61,54,56,57,58,2,1,1,2,2,2,2,2,2,2,,,,,0.0491642,0.00444,0.0366032,0.0276922,0.4986485,0.4986485
dlpfc,23,0,18,1,2,34,10,1,48,60,43,45,35,67,64,66,55,62,60,48,1,1,1,2,2,2,2,2,2,2,,,,,0.0917154,0.0413112,8.80E-06,0.0877144,0.3582204,0.3582204
dlpfc,23,0,18,1,2,35,10,3,36,40,40,37,39,55,36,47,40,40,25,48,1,2,2,2,2,2,2,2,2,2,,,,,0.3583844,0.0309127,0.0128371,6.90E-06,7.90E-06,7.90E-06
dlpfc,23,0,18,1,2,36,5,3,52,60,56,52,75,62,69,,,,,,2,1,2,2,2,,,,,,,,,,0.0228882,,,,,
dlpfc,23,0,18,1,2,37,10,2,32,40,37,38,50,33,30,33,30,14,31,33,2,2,1,1,1,1,1,1,1,1,,,,,0.1115196,1.21E-05,7.60E-06,7.10E-06,1.64E-05,1.64E-05
dlpfc,23,0,18,1,2,38,5,3,60,56,71,52,40,53,81,,,,,,1,2,2,2,1,,,,,,,,,,0.4668997,,,,,
dlpfc,23,0,18,1,2,39,5,2,32,40,28,21,36,46,40,,,,,,1,1,2,2,2,,,,,,,,,,0.3956403,,,,,
dlpfc,23,0,18,1,2,40,5,2,60,40,64,35,76,36,54,,,,,,1,2,1,2,1,,,,,,,,,,0.2248656,,,,,
dlpfc,23,0,18,1,2,41,10,3,40,60,63,46,49,63,68,71,53,65,65,60,2,2,1,2,2,2,2,2,2,2,,,,,0.0344494,0.0444916,7.30E-06,7.00E-06,0.1546567,0.1546567
dlpfc,23,0,18,1,2,42,10,1,60,64,51,66,47,80,72,64,68,83,75,53,1,1,1,2,2,2,2,2,2,2,,,,,0.0628778,0.0150912,0.1058017,0.0072057,8.20E-06,8.20E-06
dlpfc,23,0,18,1,2,43,5,2,56,60,54,44,51,55,59,,,,,,2,1,2,1,2,,,,,,,,,,0.3222671,,,,,
dlpfc,23,0,18,1,2,44,5,2,60,56,72,60,53,66,69,,,,,,1,2,1,2,1,,,,,,,,,,0.3397146,,,,,
dlpfc,23,0,18,1,2,45,5,3,60,64,55,76,61,74,59,,,,,,2,2,2,1,2,,,,,,,,,,0.282613,,,,,
dlpfc,23,0,18,1,2,46,5,1,32,40,24,42,29,33,34,,,,,,1,1,1,2,1,,,,,,,,,,0.8865385,,,,,
dlpfc,23,0,18,1,2,47,10,2,60,80,51,66,76,77,83,80,77,72,73,72,1,1,2,2,2,2,2,2,2,2,,,,,0.1258914,0.01889,0.0540456,0.0577405,8.50E-06,8.50E-06
dlpfc,23,0,18,1,2,48,10,2,48,40,62,25,44,51,50,50,51,57,45,51,1,2,1,2,1,1,1,1,1,1,,,,,0.4295334,0.0180297,9.50E-06,7.80E-06,7.50E-06,7.50E-06
dlpfc,23,0,18,1,2,49,10,2,40,20,33,20,8,50,40,54,39,46,40,49,1,2,2,1,1,1,1,1,1,1,,,,,0.0006849,7.00E-06,8.20E-06,6.70E-06,7.20E-06,7.20E-06
dlpfc,23,0,18,1,2,50,10,1,36,40,43,31,30,27,41,36,43,34,27,34,1,1,2,1,1,1,1,1,1,1,,,,,0.0500818,1.09E-05,0.0069126,7.70E-06,6.90E-06,6.90E-06
dlpfc,23,0,18,1,2,51,5,2,40,60,79,68,36,30,50,,,,,,2,2,1,1,2,,,,,,,,,,0.3449147,,,,,
dlpfc,23,0,18,1,2,52,10,2,60,48,30,55,70,60,57,71,57,55,67,60,1,2,1,2,1,1,1,1,1,1,,,,,0.0391571,7.50E-06,1.34E-05,9.30E-06,8.60E-06,8.60E-06
dlpfc,23,0,18,1,2,53,5,3,60,40,70,36,41,34,77,,,,,,1,2,2,2,1,,,,,,,,,,0.3077357,,,,,
dlpfc,23,0,18,1,2,54,10,1,60,52,62,57,53,54,56,52,82,63,55,63,1,2,1,1,1,1,1,1,1,1,,,,,0.0476506,7.10E-06,7.10E-06,7.80E-06,7.20E-06,7.20E-06
dlpfc,23,0,18,1,2,55,10,2,52,40,54,43,40,48,45,48,41,47,56,65,1,2,1,2,1,1,1,1,1,1,,,,,0.0498217,9.20E-06,6.90E-06,7.20E-06,7.90E-06,7.90E-06
dlpfc,23,0,18,1,2,56,5,2,64,60,83,71,60,61,53,,,,,,1,2,2,1,1,,,,,,,,,,0.0628651,,,,,
dlpfc,23,0,18,1,2,57,10,2,60,72,65,49,58,70,79,90,79,77,72,73,2,1,1,2,2,2,2,2,2,2,,,,,0.0215894,0.0621713,0.0182512,0.0759121,0.5260781,0.5260781
dlpfc,23,0,18,1,2,58,5,2,72,60,53,60,49,66,75,,,,,,2,1,2,1,1,,,,,,,,,,0.0533449,,,,,
dlpfc,23,0,18,1,2,59,5,3,48,40,39,49,46,42,42,,,,,,2,1,2,2,1,,,,,,,,,,0.2218339,,,,,
dlpfc,23,0,18,1,2,60,10,1,32,40,24,33,34,45,36,55,48,49,31,50,1,2,1,1,1,2,2,2,2,2,,,,,0.4099969,0.4882057,0.1303906,0.2068019,0.3582604,0.3582604
dlpfc,23,0,18,1,2,61,10,1,52,40,39,77,55,41,52,53,35,46,56,52,1,1,1,2,1,1,1,1,1,1,,,,,0.0086875,0.0391986,9.40E-06,8.20E-06,9.20E-06,9.20E-06
dlpfc,23,0,18,1,2,62,5,1,60,40,65,35,59,51,59,,,,,,1,2,1,1,1,,,,,,,,,,0.0350814,,,,,
dlpfc,23,0,18,1,2,63,10,2,72,60,62,59,61,74,70,78,69,61,73,81,2,2,1,1,1,1,1,1,1,1,,,,,0.0101474,0.003288,7.80E-06,7.10E-06,9.80E-06,9.80E-06
dlpfc,23,0,18,1,2,64,5,2,40,60,39,66,35,68,57,,,,,,1,2,1,2,2,,,,,,,,,,0.2361441,,,,,
dlpfc,23,0,18,1,2,65,10,2,60,64,70,61,57,61,56,63,67,60,56,63,1,2,1,2,1,1,1,1,1,1,,,,,1.16E-05,7.50E-06,7.20E-06,1.48E-05,7.10E-06,7.10E-06
dlpfc,23,0,18,1,2,66,10,2,36,40,30,39,41,25,41,34,28,35,29,46,2,1,2,1,2,2,2,2,2,2,,,,,0.6209359,0.0538517,7.10E-06,7.20E-06,7.40E-06,7.40E-06
dlpfc,23,0,18,1,2,67,5,1,48,40,33,51,44,59,48,,,,,,1,1,2,1,1,,,,,,,,,,0.551401,,,,,
dlpfc,23,0,18,1,2,68,5,2,60,68,73,40,61,63,77,,,,,,2,1,1,2,2,,,,,,,,,,0.5513723,,,,,
dlpfc,23,0,18,1,2,69,10,2,40,20,31,37,40,43,52,21,27,50,55,38,2,2,1,1,1,1,1,1,1,1,,,,,0.0327101,7.40E-06,7.50E-06,8.30E-06,7.50E-06,7.50E-06
dlpfc,23,0,18,1,2,70,5,2,32,40,25,34,36,49,46,,,,,,2,1,1,2,2,,,,,,,,,,1.1532823,,,,,
dlpfc,23,0,18,1,2,71,5,2,40,48,44,34,40,48,49,,,,,,2,2,1,1,1,,,,,,,,,,1.0559006,,,,,
dlpfc,23,0,18,1,2,72,10,2,44,40,46,43,42,33,57,52,27,44,30,24,2,1,2,1,2,2,2,2,2,2,,,,,0.0245841,7.00E-06,7.10E-06,7.20E-06,0.0423588,0.0423588
dlpfc,23,0,18,1,2,73,5,1,28,40,11,19,39,38,34,,,,,,1,1,1,2,2,,,,,,,,,,0.1240324,,,,,
dlpfc,23,0,18,1,2,74,5,2,60,52,69,53,55,61,43,,,,,,2,1,2,1,2,,,,,,,,,,1.2567127,,,,,
dlpfc,23,0,18,1,2,75,10,2,40,32,21,40,28,33,19,26,37,48,26,43,2,1,2,1,2,1,1,1,1,1,,,,,0.8648588,0.0158481,8.80E-06,7.10E-06,8.50E-06,8.50E-06
dlpfc,23,0,18,1,2,76,5,2,60,56,53,63,54,59,49,,,,,,2,2,1,1,2,,,,,,,,,,0.9948712,,,,,
dlpfc,23,0,18,1,2,77,5,3,68,60,58,61,57,59,72,,,,,,2,1,2,2,1,,,,,,,,,,0.1934551,,,,,
dlpfc,23,0,18,1,2,78,5,2,48,60,49,38,50,49,70,,,,,,2,1,1,2,1,,,,,,,,,,0.4294442,,,,,
dlpfc,23,0,18,1,2,79,5,2,60,72,65,66,71,52,73,,,,,,2,1,2,1,2,,,,,,,,,,0.47079,,,,,
dlpfc,23,0,18,1,2,80,10,2,28,40,45,54,23,22,28,45,39,44,50,35,2,2,1,1,2,2,2,2,2,2,,,,,0.0628024,0.0416919,0.0056035,7.60E-06,0.0546574,0.0546574
